"station","year","month","ppt","snowfall","snowmelt","rain","temp","date"
"07FD007","2003","1",0.0712954650408096,0.0678248427463997,0.000267943874343057,0.00347062229440989,-9.98880020130997,2003-01-15
"07FD007","2003","2",0.0283741130251863,0.028361737639829,0,1.23753853573001e-05,-9.24823139071799,2003-02-15
"07FD007","2003","3",0.0464646512111635,0.0374041858492738,0.0532842062798427,0.0090604653618897,-8.20614125033995,2003-03-15
"07FD007","2003","4",0.0437660777465119,0.0269357861620805,0.104097731573196,0.0168302915844314,2.01783662482404,2003-04-15
"07FD007","2003","5",0.0432265844186963,0.0142350213740171,0.0188404587709792,0.0289915630446792,8.11269502110105,2003-05-15
"07FD007","2003","6",0.0644865885925649,0,0.00430562514513403,0.0644865885925649,13.756619664125,2003-06-15
"07FD007","2003","7",0.0583728066967352,0,0,0.0583728066967352,16.690603655804,2003-07-15
"07FD007","2003","8",0.0568962600522048,7.41195939841464e-11,0.000902133696345845,0.0568962599780852,14.217208949944,2003-08-15
"07FD007","2003","9",0.0444098076152526,0.00403019326478321,0.0116425753258838,0.0403796143504694,9.11533982411004,2003-09-15
"07FD007","2003","10",0.0507768123221637,0.0240771725951042,0.00718900936382342,0.0266996397270595,5.03116417765602,2003-10-15
"07FD007","2003","11",0.0205994134305021,0.0196038747938047,0.00192621272334857,0.0009955386366974,-6.73735435483098,2003-11-15
"07FD007","2003","12",0.0113459583034001,0.0101238910095224,0.000197264275272379,0.0012220672938777,-7.11297652853096,2003-12-15
"07FD007","2004","1",0.0376976592261843,0.0322182543218193,0.00438373629776399,0.005479404904365,-15.191569242865,2004-01-15
"07FD007","2004","2",0.0088232155982088,0.00871887260035669,0.0149413764251193,0.00010434299785211,-5.19901420934599,2004-02-15
"07FD007","2004","3",0.0442903482006683,0.0420994384359292,0.0213227069745791,0.0021909097647391,-1.804549189694,2004-03-15
"07FD007","2004","4",0.029463615548353,0.0204718909846529,0.0102667255927751,0.0089917245637001,5.37798395535401,2004-04-15
"07FD007","2004","5",0.0362141312792026,0.00699298408056014,0.00541584182019741,0.0292211471986425,8.13758340267805,2004-05-15
"07FD007","2004","6",0.0614699266350429,0,0,0.0614699266350429,15.223831104013,2004-06-15
"07FD007","2004","7",0.124573045649888,0,0,0.124573045649888,16.377963850336,2004-07-15
"07FD007","2004","8",0.082831638603847,7.33990450985978e-08,3.88315524802072e-08,0.0828315652048019,13.829699117264,2004-08-15
"07FD007","2004","9",0.130382107415087,0.0279220838113976,0.0207053055993608,0.102460023603689,7.40514128953703,2004-09-15
"07FD007","2004","10",0.0379475101047102,0.0236298268768814,0.00378963935545459,0.0143176832278288,2.38918288051303,2004-10-15
"07FD007","2004","11",0.0332898435917857,0.0159958194714251,0.00705990044693807,0.0172940241203606,-0.70398373353396,2004-11-15
"07FD007","2004","12",0.0415809341962637,0.0387920846246311,0.0101596216154938,0.0027888495716326,-8.00074962699597,2004-12-15
"07FD007","2005","1",0.0371802872348545,0.028969501980906,0.0328779276742954,0.0082107852539485,-15.194061202623,2005-01-15
"07FD007","2005","2",0.0172294504437398,0.0153794511062579,0.0104812645798893,0.0018499993374819,-3.733375586752,2005-02-15
"07FD007","2005","3",0.0418437671703122,0.0314025117996806,0.0212179590890741,0.0104412553706316,-0.305677247110964,2005-03-15
"07FD007","2005","4",0.0164153223805518,0.000822460717658154,0.023993730058169,0.0155928616628936,5.70593261234302,2005-04-15
"07FD007","2005","5",0.057257040187978,0.000479652492689079,0.0229060674396455,0.0567773876952889,10.816500157552,2005-05-15
"07FD007","2005","6",0.0790280662471756,0,0.00774640979939563,0.0790280662471756,12.897352527718,2005-06-15
"07FD007","2005","7",0.0876986829937313,0,0.00260212021063024,0.0876986829937313,14.135300128125,2005-07-15
"07FD007","2005","8",0.0338657008997102,0,0.0082723607384948,0.0338657008997102,13.090944079548,2005-08-15
"07FD007","2005","9",0.0321160734086315,8.83127077257914e-11,0.0356565684726066,0.0321160733203188,9.17126290916303,2005-09-15
"07FD007","2005","10",0.0324440493361462,0.00259174590745176,0.00601182770819157,0.0298523034286944,4.25304455274704,2005-10-15
"07FD007","2005","11",0.0196491678818107,0.0147607970654688,0.00340435336117865,0.0048883708163419,-0.823348065738969,2005-11-15
"07FD007","2005","12",0.01592671204395,0.00641765145567658,0.00623205982843325,0.00950906058827342,-5.42187716893,2005-12-15
"07FD007","2006","1",0.0248520326539674,0.0243828356244418,0.00281432573667812,0.000469197029525602,-6.43543033257197,2006-01-15
"07FD007","2006","2",0.0253670521054293,0.0249973627112287,0.00154817742499179,0.000369689394200599,-6.59228995395699,2006-02-15
"07FD007","2006","3",0.0205496849616404,0.0186508538387222,0.0126631417752109,0.0018988311229182,-7.95748830361998,2006-03-15
"07FD007","2006","4",0.0303203153990077,0.00839349242902887,0.0124440530266727,0.0219268229699788,6.751486585333,2006-04-15
"07FD007","2006","5",0.066702106180277,9.32981514955131e-06,0.0101542601660724,0.0666927763651275,10.98154844966,2006-05-15
"07FD007","2006","6",0.030032609449813,0,0.00856086733133427,0.030032609449813,15.699945131329,2006-06-15
"07FD007","2006","7",0.0897909496096525,0,0.00125247710747899,0.0897909496096525,17.455837031639,2006-07-15
"07FD007","2006","8",0.0175376129182601,0,0.0107156959076369,0.0175376129182601,14.935282798479,2006-08-15
"07FD007","2006","9",0.0384768012289643,0.00998893504336841,0.00300341586807178,0.0284878661855959,11.713038277844,2006-09-15
"07FD007","2006","10",0.0522711808557552,0.031392103646588,0.00413489566771397,0.0208790772091672,2.91713005306701,2006-10-15
"07FD007","2006","11",0.0624298503415929,0.061295471838627,9.5373145582432e-06,0.0011343785029659,-14.044845608871,2006-11-15
"07FD007","2006","12",0.0262749869517422,0.0250688838896728,0.00302527510851048,0.0012061030620694,-4.67094504515296,2006-12-15
"07FD007","2007","1",0.0406302651276561,0.0343929483706396,0.0167758563578371,0.0062373167570165,-5.78914752550099,2007-01-15
"07FD007","2007","2",0.0372600692488647,0.0366885677951751,0.000114944510683797,0.000571501453689602,-12.16704567731,2007-02-15
"07FD007","2007","3",0.0422646262461959,0.0384887341044392,0.0236435432544294,0.0037758921417567,-5.41232471251499,2007-03-15
"07FD007","2007","4",0.0258363510244685,0.00828716399647434,0.121131274829221,0.0175491870279942,1.63847699325703,2007-04-15
"07FD007","2007","5",0.0731730322104983,0.00595533295898722,0.040606927769688,0.0672176992515111,9.19697955410101,2007-05-15
"07FD007","2007","6",0.0824195790708749,0,0.011271106350242,0.0824195790708749,13.968365460522,2007-06-15
"07FD007","2007","7",0.0288092342046614,0,0.00373308041419396,0.0288092342046614,17.719885371076,2007-07-15
"07FD007","2007","8",0.116037884586708,0,0.0110494752216214,0.116037884586708,12.3395265529441,2007-08-15
"07FD007","2007","9",0.0301970269620488,0.000696653227995307,0.0120061971436552,0.0295003737340535,9.172144231836,2007-09-15
"07FD007","2007","10",0.030497798474573,0.00127125852273453,0.00284024452181783,0.0292265399518385,4.78110405438201,2007-10-15
"07FD007","2007","11",0.0357264286546899,0.029898762050767,0.0021198848281118,0.0058276666039229,-4.52516985569099,2007-11-15
"07FD007","2007","12",0.0305893831256684,0.030589265412759,0,1.17712909399048e-07,-11.442510171036,2007-12-15
"07FD007","2008","1",0.0228732545451712,0.0226522468517174,0,0.0002210076934538,-12.424646814663,2008-01-15
"07FD007","2008","2",0.0256714789573461,0.0247139290596203,0.0106835218061794,0.000957549897725798,-9.65513080623299,2008-02-15
"07FD007","2008","3",0.0259294768672674,0.0226268880826078,0.0306957866221574,0.0033025887846596,-3.43859259790401,2008-03-15
"07FD007","2008","4",0.0424504274881506,0.0168383024077166,0.0266833989709594,0.025612125080434,1.63863373836301,2008-04-15
"07FD007","2008","5",0.038768886339727,5.15643835774199e-05,0.00749992951455427,0.0387173219561496,10.650121689032,2008-05-15
"07FD007","2008","6",0.0306458157348578,0,0.00688907982152539,0.0306458157348578,13.822278969697,2008-06-15
"07FD007","2008","7",0.0393655560880481,0,0.00381727069693006,0.0393655560880481,16.046890477041,2008-07-15
"07FD007","2008","8",0.0498952665995966,0,0.00452304096078619,0.0498952665995966,15.478601162256,2008-08-15
"07FD007","2008","9",0.0336278785917801,1.62456272776609e-05,0.0088476486174619,0.0336116329645024,10.832529249317,2008-09-15
"07FD007","2008","10",0.0150608228671853,0.00109436534386299,0.000769463256846526,0.0139664575233223,5.22202792913504,2008-10-15
"07FD007","2008","11",0.0435885504543274,0.0313445153520731,0.0056917535727118,0.0122440351022543,-2.15726630327197,2008-11-15
"07FD007","2008","12",0.0370006238714222,0.0365904981956214,0.00111971334205103,0.000410125675800802,-15.898401997388,2008-12-15
"07FD007","2009","1",0.0363606683799495,0.0355593814634014,0.0142770920138655,0.0008012869165481,-11.540566867952,2009-01-15
"07FD007","2009","2",0.0130291800686549,0.0126918098302674,0.00293929352483938,0.000337370238387501,-8.05051593494295,2009-02-15
"07FD007","2009","3",0.0302733915520771,0.0288529043657026,0.00385595293307426,0.0014204871863745,-7.94565747846798,2009-03-15
"07FD007","2009","4",0.0329905637614698,0.0141556566730793,0.0169839260612199,0.0188349070883905,3.09726219710802,2009-04-15
"07FD007","2009","5",0.0463919820290651,0.0183579260697438,0.0127045085341681,0.0280340559593213,8.35994517035402,2009-05-15
"07FD007","2009","6",0.0224067062425959,0,0.0109430860916613,0.0224067062425959,13.6816183067,2009-06-15
"07FD007","2009","7",0.0724763190058849,0,0.000376906318549586,0.0724763190058849,16.136128411387,2009-07-15
"07FD007","2009","8",0.03704939251298,0,0.000315729194029053,0.03704939251298,15.201544404104,2009-08-15
"07FD007","2009","9",0.0571190338090149,0.00115246901018511,0.000516269923220487,0.0559665647988298,12.403637582772,2009-09-15
"07FD007","2009","10",0.0573433388800636,0.0376326392288669,0.00578109770218452,0.0197106996511967,0.544296294120045,2009-10-15
"07FD007","2009","11",0.0326431855783192,0.0295238030338011,0.00840914867479951,0.0031193825445181,-2.12545342002198,2009-11-15
"07FD007","2009","12",0.0298398070582166,0.0290987631595434,0,0.000741043898673202,-15.536146165124,2009-12-15
"07FD007","2010","1",0.0245752271177458,0.0173636629817067,0.00592703956388052,0.0072115641360391,-10.84947916845,2010-01-15
"07FD007","2010","2",0.00406165105039035,0.00371174364674194,0.00369234247371822,0.00034990740364841,-6.45837345069395,2010-02-15
"07FD007","2010","3",0.0227294514598827,0.0193954215293861,0.0765610766550583,0.0033340299304966,-0.933554223856959,2010-03-15
"07FD007","2010","4",0.0222290086290275,0.00316829721833968,0.00312568801381708,0.0190607114106878,5.19406937378,2010-04-15
"07FD007","2010","5",0.0773632357585484,0.0363318118032478,0.0160924638857165,0.0410314239553006,7.81788684416705,2010-05-15
"07FD007","2010","6",0.0217061305098716,0,0.00702502520414898,0.0217061305098716,14.121871042296,2010-06-15
"07FD007","2010","7",0.0263027169305725,0,0,0.0263027169305725,16.563531944305,2010-07-15
"07FD007","2010","8",0.042978970872559,0,0,0.042978970872559,14.078114009091,2010-08-15
"07FD007","2010","9",0.0362560813062261,0.000440681299744401,0.000187151589877544,0.0358154000064817,7.96485937865401,2010-09-15
"07FD007","2010","10",0.0199730932676716,0.0106863629844738,0.00479925271704258,0.0092867302831978,5.71101783489001,2010-10-15
"07FD007","2010","11",0.0185199860898103,0.0117189050913244,0.000223512830343907,0.0068010809984859,-5.78074954146797,2010-11-15
"07FD007","2010","12",0.0306954307914252,0.0298962414447365,0,0.000799189346688697,-15.579763596828,2010-12-15
"07FD007","2011","1",0.0654015506483748,0.0625388933307,0.0219518606057654,0.00286265731767481,-11.159412679629,2011-01-15
"07FD007","2011","2",0.0304258127121998,0.0289335551106653,0.0173918056715201,0.0014922576015345,-10.922037119701,2011-02-15
"07FD007","2011","3",0.0312309623298566,0.0304201184357546,0.0166950215212124,0.000810843894102003,-9.62519103821097,2011-03-15
"07FD007","2011","4",0.0410843257828715,0.0201379024354455,0.0469891744025151,0.020946423347426,1.812289518623,2011-04-15
"07FD007","2011","5",0.0378520707899804,2.98537445914107e-08,0.000474838566865663,0.0378520409362358,10.42478030584,2011-05-15
"07FD007","2011","6",0.14159124510492,0.000415204727602288,0.00689195819296873,0.141176040377318,12.4362040232,2011-06-15
"07FD007","2011","7",0.19567698129344,0,0.00656644663624663,0.19567698129344,13.814938735992,2011-07-15
"07FD007","2011","8",0.0325916499267369,0,0.00214670544635779,0.0325916499267369,14.199646449085,2011-08-15
"07FD007","2011","9",0.025967406720974,0,0.00331544807109586,0.025967406720974,11.589472724684,2011-09-15
"07FD007","2011","10",0.0129971252741332,0.00279229671213004,0.00123744021935119,0.0102048285620032,4.72101172775803,2011-10-15
"07FD007","2011","11",0.0352935951072994,0.0291837684773987,0.0100536904421423,0.0061098266299007,-6.04319295964797,2011-11-15
"07FD007","2011","12",0.0288868731374323,0.0236295284081914,0.00260965469796115,0.0052573447292409,-2.21792997160298,2011-12-15
"07FD007","2012","1",0.0305597443378208,0.0222713169290416,0.00335930586654916,0.0082884274087792,-7.54403342998296,2012-01-15
"07FD007","2012","2",0.0112433410259696,0.0109975530121143,0.00196022208669563,0.000245788013855301,-4.39318686254597,2012-02-15
"07FD007","2012","3",0.0219088044416398,0.0167320103293081,0.00267447529049623,0.0051767941123317,-2.72107467532595,2012-03-15
"07FD007","2012","4",0.0412095822211284,0.0231487412710081,0.00903902338103191,0.0180608409501203,3.707920264248,2012-04-15
"07FD007","2012","5",0.0452277830791404,0.00357711873344353,0.00458731741268689,0.0416506643456969,9.62254563579904,2012-05-15
"07FD007","2012","6",0.104737837672377,0,7.05021202907047e-05,0.104737837672377,13.584331358444,2012-06-15
"07FD007","2012","7",0.0668615658546476,0,0.000774140111348863,0.0668615658546476,17.453294263387,2012-07-15
"07FD007","2012","8",0.0373458196312721,0,0,0.0373458196312721,15.9423793641431,2012-08-15
"07FD007","2012","9",0.0137246665313368,0,0,0.0137246665313368,13.229009386843,2012-09-15
"07FD007","2012","10",0.10059476742891,0.0496016172590313,0.0182248970649974,0.0509931501698787,-1.31474987919398,2012-10-15
"07FD007","2012","11",0.0450486672336288,0.0404714180447428,0.00916087153217309,0.004577249188886,-9.38235247599698,2012-11-15
"07FD007","2012","12",0.0382156839645999,0.0382156839645999,0,0,-16.212231759029,2012-12-15
"07FD007","2013","1",0.0295607942129717,0.0270621612827128,0.0152960079738744,0.0024986329302589,-9.22962818975697,2013-01-15
"07FD007","2013","2",0.0153339946335578,0.0141099982092129,0.0103060835154273,0.0012239964243449,-2.11134570767297,2013-02-15
"07FD007","2013","3",0.0319781362013704,0.0319090921405898,0.0178747341898651,6.90440607806e-05,-5.82120098771998,2013-03-15
"07FD007","2013","4",0.0374193341271167,0.0282792890313154,0.0277228422721935,0.0091400450958013,0.306175611417018,2013-04-15
"07FD007","2013","5",0.0454071178128204,3.21393281665421e-06,0.0340139428542249,0.0454039038800037,11.705958305731,2013-05-15
"07FD007","2013","6",0.10418353746372,0,0.0196662410596477,0.10418353746372,14.039387374534,2013-06-15
"07FD007","2013","7",0.08714508511501,1.26161011036845e-11,0.0338215153616207,0.0871450851023939,14.775193732884,2013-07-15
"07FD007","2013","8",0.0513417735183533,0,0.0134377470851347,0.0513417735183533,15.526654460329,2013-08-15
"07FD007","2013","9",0.0361944851271054,5.74890267511281e-07,0.0220271342990535,0.0361939102368379,12.417656503174,2013-09-15
"07FD007","2013","10",0.0375656305973942,0.00595372155656635,0.0264504109049671,0.0316119090408278,5.54659660985504,2013-10-15
"07FD007","2013","11",0.052534447131972,0.0498890167405227,0.0045651591801327,0.0026454303914493,-6.36079055974096,2013-11-15
"07FD007","2013","12",0.114753798219715,0.107694090933105,0.0105406527188893,0.00705970728661,-13.507319796666,2013-12-15
"07FD007","2014","1",0.0150504568440181,0.0147634838943005,0.032969612002772,0.0002869729497176,-5.40369980364898,2014-01-15
"07FD007","2014","2",0.023200829962103,0.023200829962103,0,0,-16.108789590383,2014-02-15
"07FD007","2014","3",0.0197078255572005,0.0165114807409142,0.0321543055245856,0.0031963448162863,-8.77859966177397,2014-03-15
"07FD007","2014","4",0.0314096061801281,0.0164555730964156,0.123900590201136,0.0149540330837125,2.09829400305802,2014-04-15
"07FD007","2014","5",0.0233079432020154,0.000414927866871124,0.011636178821289,0.0228930153351443,9.083525809994,2014-05-15
"07FD007","2014","6",0.0484184296147173,1.03934579744215e-06,3.4622343579838e-07,0.0484173902689199,13.645908132019,2014-06-15
"07FD007","2014","7",0.066634015025684,0,0,0.066634015025684,17.736254828673,2014-07-15
"07FD007","2014","8",0.0157019866354442,0,0,0.0157019866354442,16.195273416225,2014-08-15
"07FD007","2014","9",0.055218073485072,0.00351995879191612,0.00150788472489847,0.0516981146931559,10.294541323966,2014-09-15
"07FD007","2014","10",0.0637296082655108,0.0288778946407751,0.00923997071978527,0.0348517136247357,5.08492287200403,2014-10-15
"07FD007","2014","11",0.059579721973028,0.0569255179272796,0.00651947473436345,0.0026542040457484,-9.21029537411596,2014-11-15
"07FD007","2014","12",0.0258961597182797,0.0221064717699557,0.00441693112692829,0.003789687948324,-9.26370443892995,2014-12-15
"07FD007","2015","1",0.0466285205489885,0.0416196887521338,0.056339295983635,0.0050088317968547,-7.89597218781296,2015-01-15
"07FD007","2015","2",0.0423224067258128,0.0338465435835162,0.0209421807550182,0.0084758631422966,-7.876143025864,2015-02-15
"07FD007","2015","3",0.0566609760934074,0.0254396745860462,0.10192472135263,0.0312213015073612,-0.00194942519595998,2015-03-15
"07FD007","2015","4",0.0525345104086241,0.028855641533289,0.0849924700525728,0.0236788688753351,4.39803033856401,2015-04-15
"07FD007","2015","5",0.0416393360916011,0.0111872303389859,0.00386621340734593,0.0304521057526152,10.810398994849,2015-05-15
"07FD007","2015","6",0.0749692618313675,0,0,0.0749692618313675,14.611215878095,2015-06-15
"07FD007","2015","7",0.0311733300649939,0,0,0.0311733300649939,16.525343124593,2015-07-15
"07FD007","2015","8",0.0562009086551602,0,0,0.0562009086551602,14.321740287626,2015-08-15
"07FD007","2015","9",0.0560970257581488,0.000130291522104931,4.7969064974683e-05,0.0559667342360439,8.79171024305003,2015-09-15
"07FD007","2015","10",0.0334510745975767,0.00769014036682316,0.00223198633120169,0.0257609342307535,5.63142392707005,2015-10-15
"07FD007","2015","11",0.0198129735307821,0.0178160737947019,0.00492350146659491,0.0019968997360802,-3.73452924572996,2015-11-15
"07FD007","2015","12",0.0209773356762049,0.017845327947093,0.000389941090283379,0.0031320077291119,-8.69112666922496,2015-12-15
"07FD007","2016","1",0.0273902192480588,0.0252181339573,0.00939644727671341,0.0021720852907588,-8.660248864849,2016-01-15
"07FD007","2016","2",0.0201752857253851,0.01819870915659,0.0312070726095214,0.0019765765687951,-2.95434948861998,2016-02-15
"07FD007","2016","3",0.0451550426069128,0.0433303229798404,0.0628340314979852,0.0018247196270724,-0.701240006624005,2016-03-15
"07FD007","2016","4",0.023486218242627,0.000513436487209982,0.0376012982702214,0.022972781755417,7.52633906244603,2016-04-15
"07FD007","2016","5",0.0585914381043266,0.0238564848024649,0.0135330401236795,0.0347349533018617,9.89984075952901,2016-05-15
"07FD007","2016","6",0.17838905469284,4.22807842503098e-05,3.4379515738168e-05,0.17834677390859,14.4578455248731,2016-06-15
"07FD007","2016","7",0.0885455085016302,0,0,0.0885455085016302,15.782465367438,2016-07-15
"07FD007","2016","8",0.117488581553369,0,0,0.117488581553369,14.8684403969471,2016-08-15
"07FD007","2016","9",0.0491537850692253,0.000448898234344128,4.10307934467332e-05,0.0487048868348812,9.18135902710901,2016-09-15
"07FD007","2016","10",0.0704228201138481,0.0610012732763124,0.0227525724976307,0.0094215468375357,-0.696580590658982,2016-10-15
"07FD007","2016","11",0.0257419150758131,0.0215427652403542,0.0427997527367472,0.0041991498354589,-2.68001932115595,2016-11-15
"07FD007","2016","12",0.0124311263557632,0.0121348431211964,0,0.000296283234566801,-13.109902792122,2016-12-15
"07FD007","2017","1",0.028356712952637,0.0221948172295167,0.0258972430424405,0.0061618957231203,-7.13051528123498,2017-01-15
"07FD007","2017","2",0.0225637598979479,0.0166818287598488,0.033468263448373,0.0058819311380991,-8.99898916386195,2017-02-15
"07FD007","2017","3",0.0282465242888483,0.0259252396714822,0.0497915348778839,0.0023212846173661,-7.13337794465298,2017-03-15
"07FD007","2017","4",0.0591558956386025,0.0457289417774535,0.120766018604007,0.013426953861149,1.77597762992605,2017-04-15
"07FD007","2017","5",0.0755156148475848,0.00446701071877856,0.0272941115018463,0.0710486041288062,11.260237255234,2017-05-15
"07FD007","2017","6",0.0704315208848535,0,0,0.0704315208848535,14.072798746208,2017-06-15
"07FD007","2017","7",0.0686267803671404,0,0,0.0686267803671404,15.500145586097,2017-07-15
"07FD007","2017","8",0.0336041160498976,0,0,0.0336041160498976,15.493592604056,2017-08-15
"07FD007","2017","9",0.0725981319409543,1.49816200606253e-10,4.91239436724715e-10,0.0725981317911381,11.096801424808,2017-09-15
"07FD007","2017","10",0.0727528672783785,0.0360320899355725,0.0260784155903365,0.036720777342806,3.86476479437101,2017-10-15
"07FD007","2017","11",0.0681994867023521,0.0632242447811311,0.00522227233856174,0.00497524192122099,-10.126203324668,2017-11-15
"07FD007","2017","12",0.00469520089975399,0.0045079790629712,0.0165584768400158,0.00018722183678279,-7.82984887492699,2017-12-15
"07FD007","2018","1",0.0400191564461034,0.037598842029304,0.00020712392634873,0.0024203144167994,-11.185856326197,2018-01-15
"07FD007","2018","2",0.0362492312041328,0.0362318005799455,0,1.74306241872979e-05,-13.443325580994,2018-02-15
"07FD007","2018","3",0.050774715690015,0.0493543719864472,0.00930702052793692,0.0014203437035678,-6.87895480196096,2018-03-15
"07FD007","2018","4",0.0272410135702167,0.0220761765372477,0.172881334256329,0.005164837032969,-0.367084976305989,2018-04-15
"07FD007","2018","5",0.0184268809754734,0,0.00378261534897471,0.0184268809754734,13.452814208736,2018-05-15
"07FD007","2018","6",0.0937162348370015,0,0,0.0937162348370015,13.994386106752,2018-06-15
"07FD007","2018","7",0.147564503123486,0,0,0.147564503123486,15.739015299633,2018-07-15
"07FD007","2018","8",0.0405053396434465,0,0,0.0405053396434465,15.008645847931,2018-08-15
"07FD007","2018","9",0.0569533931030141,0.00927212294072264,0.0028481510473687,0.0476812701622915,4.55969800707203,2018-09-15
"07FD007","2018","10",0.0332792997889833,0.0133595362684821,0.000592641486035063,0.0199197635205012,3.27143344317301,2018-10-15
"07FD007","2018","11",0.0603952415513925,0.0468426910823983,0.0157573175949511,0.0135525504689942,-3.18033560310698,2018-11-15
"07FD007","2018","12",0.0514115586125298,0.048908644436817,4.2208524525237e-05,0.0025029141757128,-7.26926130791696,2018-12-15
"07FD007","2019","1",0.0385911348458057,0.035597590114634,0.0306420088432361,0.0029935447311717,-7.14387829206697,2019-01-15
"07FD007","2019","2",0.0247452804276351,0.0247452804276351,0,0,-20.238426064675,2019-02-15
"07FD007","2019","3",0.00615034351043329,0.00388428791912448,0.0465702008667994,0.00226605559130881,-3.47268041572397,2019-03-15
"07FD007","2019","4",0.0243357456264971,0.00968933455632912,0.00549208538490375,0.014646411070168,3.62223301793404,2019-04-15
"07FD007","2019","5",0.0371639099196467,0.0103949874597361,0.0050393165822902,0.0267689224599106,10.410594883417,2019-05-15
"07FD007","2019","6",0.0874619048710371,3.13508642233542e-06,0.000579878023364673,0.0874587697846148,13.237411111507,2019-06-15
"07FD007","2019","7",0.113590833933082,0,1.32397425934584e-05,0.113590833933082,14.740054920569,2019-07-15
"07FD007","2019","8",0.0906015127200523,0,0,0.0906015127200523,12.633307077159,2019-08-15
"07FD007","2019","9",0.0469709333620052,0.00215812525605575,0.0211933426073415,0.0448128081059495,9.46590624232601,2019-09-15
"07FD007","2019","10",0.0600834205341913,0.0330779935150135,0.0100341549947553,0.0270054270191778,2.041637573711,2019-10-15
"07FD007","2019","11",0.0708177610537334,0.0524834477719899,0.0371834819030843,0.0183343132817435,-4.30953008892095,2019-11-15
"07FD007","2019","12",0.0156751301461237,0.0148663474805476,0.00195474784650888,0.000808782665576099,-6.82797458848495,2019-12-15
"07FD007","2020","1",0.0447207654779991,0.0423045246962791,0.00146474252576178,0.00241624078172,-14.130814107172,2020-01-15
"07FD007","2020","2",0.0221321032566514,0.0217788463142049,0.00604855550348309,0.000353256942446502,-6.13014204053098,2020-02-15
"07FD007","2020","3",0.0455854163989915,0.043903483460123,0.00420852302914308,0.0016819329388685,-8.35431958335596,2020-03-15
"07FD007","2020","4",0.0195905197293515,0.000979437669647095,0.0275963679383008,0.0186110820597044,1.62389146812603,2020-04-15
"07FD007","2020","5",0.0617588729351336,0.000465970699343717,0.0367274889640015,0.0612929022357899,9.47641825749605,2020-05-15
"07FD007","2020","6",0.0945855750631584,0,0,0.0945855750631584,13.548525653145,2020-06-15
"07FD007","2020","7",0.113051154867134,0,0,0.113051154867134,15.609515834106,2020-07-15
"07FD007","2020","8",0.0403439817223265,0,0,0.0403439817223265,14.089464009192,2020-08-15
"07FD007","2020","9",0.0318456437585951,0,0.0278241413227659,0.0318456437585951,10.505602143305,2020-09-15
"07FD007","2020","10",0.040970245281905,0.0211534184562121,0.00911369201547185,0.0198168268256929,1.045772597378,2020-10-15
"07FD007","2020","11",0.034678412936581,0.0331176488457457,0.00994197313952904,0.0015607640908353,-4.65621370203098,2020-11-15
"07FD007","2020","12",0.0239029610884974,0.0216716635197861,0.0102956492322162,0.0022312975687113,-4.332406247287,2020-12-15
"07FD007","2021","1",0.0181639248920206,0.0165984309927362,0.000793972173382785,0.0015654938992844,-5.42693547589596,2021-01-15
"07FD007","2021","2",0.0292564412624159,0.0289351747187571,0.00270610025669199,0.000321266543658799,-15.454510454707,2021-02-15
"07FD007","2021","3",0.0318453464277999,0.0262336537842976,0.0126721523718059,0.0056116926435023,-0.941660674239984,2021-03-15
"07FD007","2021","4",0.0282603171680486,0.0145724380589268,0.00859141285996108,0.0136878791091218,2.90103601486902,2021-04-15
"07FD007","2021","5",0.0435680186772263,0.000458879152889097,0.0178777936602251,0.0431091395243372,10.226109745902,2021-05-15
"07FD007","2021","6",0.03789481651787,0,4.33464818483486e-05,0.03789481651787,16.809136956821,2021-06-15
"07FD007","2021","7",0.0513503969771552,0,0,0.0513503969771552,16.992640221852,2021-07-15
"07FD007","2021","8",0.0813838125081811,0,0,0.0813838125081811,15.307232794274,2021-08-15
"07FD007","2021","9",0.0415660602980617,0,0.0271418252534035,0.0415660602980617,10.719072777581,2021-09-15
"07FD007","2021","10",0.0293680376972677,0.0157363958375773,0.00154614278313918,0.0136316418596904,2.58918717744405,2021-10-15
"07FD007","2021","11",0.0576189982384791,0.0381198779476782,0.0192509031440393,0.0194991202908009,-2.53421343583796,2021-11-15
"07FD007","2021","12",0.0265096778594677,0.0265096778594677,1.79774174876974e-05,0,-15.702688696415,2021-12-15
"07FD007","2022","1",0.0429538494025878,0.0397873512809224,0.0215467753581558,0.0031664981216654,-9.97717166937599,2022-01-15
"07FD007","2022","2",0.0374767659737233,0.0346464332774934,0.0143780125054263,0.0028303326962299,-6.74092872401798,2022-02-15
"07FD007","2022","3",0.0197725038148549,0.0137225014851937,0.0210368655114616,0.0060500023296612,-2.13012427473495,2022-03-15
"07FD007","2022","4",0.0624431952663157,0.0411467776654986,0.019173527239471,0.0212964176008171,0.556947452606039,2022-04-15
"07FD007","2022","5",0.0998786531559364,0.0177383370895291,0.0317102901044342,0.0821403160664073,7.53291838307905,2022-05-15
"07FD007","2022","6",0.0813516809470846,0,0,0.0813516809470846,14.14310747539,2022-06-15
"07FD007","2022","7",0.0477058569647563,0,0,0.0477058569647563,16.931242752333,2022-07-15
"07FD007","2022","8",0.0333173656042506,0,0,0.0333173656042506,17.736550653585,2022-08-15
"07FD007","2022","9",0.0550972556781706,1.57701263796056e-11,1.26161011036845e-11,0.0550972556624005,12.407412392444,2022-09-15
